flow_id,src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,noofpackets,packets
10.10.10.165-8.5.184.158-80-24663-404,10.10.10.165,8.5.184.158,80,24663,6,2024-06-01 16:09:34,0.04458427429199219,2556955.3796791444,44858.866310160425,22429.433155080213,22429.433155080213,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.04458427429199219,0.04458427429199219,0.04458427429199219,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,470_472
10.10.10.165-60.56.253.15-80-24664-403,10.10.10.165,60.56.253.15,80,24664,6,2024-06-01 16:09:34,0.03790855407714844,3007236.830188679,52758.54088050315,26379.270440251574,26379.270440251574,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.03790855407714844,0.03790855407714844,0.03790855407714844,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,473_475
10.10.10.165-163.254.15.220-80-24665-404,10.10.10.165,163.254.15.220,80,24665,6,2024-06-01 16:09:34,0.042438507080078125,2686239.6404494382,47127.011235955055,23563.505617977527,23563.505617977527,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.042438507080078125,0.042438507080078125,0.042438507080078125,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,474_476
10.10.10.165-76.155.58.233-80-24666-403,10.10.10.165,76.155.58.233,80,24666,6,2024-06-01 16:09:34,0.020742416381835938,5495984.551724138,96420.7816091954,48210.3908045977,48210.3908045977,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.020742416381835938,0.020742416381835938,0.020742416381835938,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,477_479
10.10.10.165-121.227.16.53-80-24667-404,10.10.10.165,121.227.16.53,80,24667,6,2024-06-01 16:09:34,0.02574920654296875,4427320.888888889,77672.29629629629,38836.148148148146,38836.148148148146,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.02574920654296875,0.02574920654296875,0.02574920654296875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,478_480
10.10.10.165-66.61.234.55-80-24668-403,10.10.10.165,66.61.234.55,80,24668,6,2024-06-01 16:09:34,0.037670135498046875,3026269.974683544,53092.45569620253,26546.227848101265,26546.227848101265,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.037670135498046875,0.037670135498046875,0.037670135498046875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,481_483
10.10.10.165-6.128.100.99-80-25009-425,10.10.10.165,6.128.100.99,80,25009,6,2024-06-01 16:09:34,0.03719329833984375,3065068.3076923075,53773.1282051282,26886.5641025641,26886.5641025641,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.03719329833984375,0.03719329833984375,0.03719329833984375,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,506_507
10.10.10.165-69.101.201.42-80-10732-443,10.10.10.165,69.101.201.42,80,10732,6,2024-06-01 16:09:34,0.03600120544433594,3166560.6357615893,55553.69536423841,27776.847682119205,27776.847682119205,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.03600120544433594,0.03600120544433594,0.03600120544433594,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,526_528
10.10.10.165-102.170.121.231-80-26009-474,10.10.10.165,102.170.121.231,80,26009,6,2024-06-01 16:09:34,0.031948089599609375,3568288.4776119404,62601.55223880597,31300.776119402984,31300.776119402984,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.031948089599609375,0.031948089599609375,0.031948089599609375,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,560_561
10.10.10.165-32.232.223.212-80-26143-489,10.10.10.165,32.232.223.212,80,26143,6,2024-06-01 16:09:34,0.03552436828613281,3209064.8053691275,56299.38255033557,28149.691275167785,28149.691275167785,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.03552436828613281,0.03552436828613281,0.03552436828613281,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,577_579
10.10.10.165-132.96.113.231-80-26144-490,10.10.10.165,132.96.113.231,80,26144,6,2024-06-01 16:09:34,0.03910064697265625,2915552.7804878047,51150.04878048781,25575.024390243903,25575.024390243903,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.03910064697265625,0.03910064697265625,0.03910064697265625,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,578_580
10.10.10.165-163.58.75.189-80-26145-489,10.10.10.165,163.58.75.189,80,26145,6,2024-06-01 16:09:34,0.016450881958007812,6929719.652173913,121574.02898550725,60787.014492753624,60787.014492753624,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.016450881958007812,0.016450881958007812,0.016450881958007812,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,581_583
10.10.10.165-213.147.23.172-80-26146-490,10.10.10.165,213.147.23.172,80,26146,6,2024-06-01 16:09:34,0.021696090698242188,5254402.813186813,92182.5054945055,46091.25274725275,46091.25274725275,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.021696090698242188,0.021696090698242188,0.021696090698242188,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,582_584
10.10.10.165-26.6.245.8-80-26147-489,10.10.10.165,26.6.245.8,80,26147,6,2024-06-01 16:09:34,0.03457069396972656,3297590.731034483,57852.46896551724,28926.23448275862,28926.23448275862,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.03457069396972656,0.03457069396972656,0.03457069396972656,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,585_587
10.10.10.165-32.161.7.32-80-26148-490,10.10.10.165,32.161.7.32,80,26148,6,2024-06-01 16:09:34,0.03886222839355469,2933439.607361963,51463.8527607362,25731.9263803681,25731.9263803681,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.03886222839355469,0.03886222839355469,0.03886222839355469,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,586_588
10.10.10.165-219.15.132.127-80-26149-489,10.10.10.165,219.15.132.127,80,26149,6,2024-06-01 16:09:34,0.03981590270996094,2863177.5808383236,50231.18562874252,25115.59281437126,25115.59281437126,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.03981590270996094,0.03981590270996094,0.03981590270996094,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,589_590
60.199.118.253-10.10.10.165-26172-80-477,60.199.118.253,10.10.10.165,26172,80,6,2024-06-01 16:09:34,69.13900375366211,4165.521404186351,43.39084796027449,28.927231973516328,14.463615986758164,2,1,228,60,174.0,54.0,114.0,60.0,60.0,60.0,60.0,0.0,174,54,96.0,55.20869496736904,3048.0,40,20,20,1,34.569501876831055,69.10133361816406,0.037670135498046875,34.53183174133301,69.13900375366211,69.13900375366211,69.13900375366211,69.13900375366211,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,96.0,64,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,565_596_598
32.188.199.53-10.10.10.165-26173-80-478,32.188.199.53,10.10.10.165,26173,80,6,2024-06-01 16:09:34,69.14520263671875,4165.147964250248,43.38695796094009,28.924638640626725,14.462319320313362,2,1,228,60,174.0,54.0,114.0,60.0,60.0,60.0,60.0,0.0,174,54,96.0,55.20869496736904,3048.0,40,20,20,1,34.572601318359375,69.10181045532227,0.043392181396484375,34.52920913696289,69.14520263671875,69.14520263671875,69.14520263671875,69.14520263671875,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,96.0,64,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,566_597_599
10.10.10.165-12.223.221.179-80-26174-492,10.10.10.165,12.223.221.179,80,26174,6,2024-06-01 16:09:34,0.028371810913085938,4018072.7394957985,70492.50420168067,35246.252100840335,35246.252100840335,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.028371810913085938,0.028371810913085938,0.028371810913085938,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,600_602
10.10.10.165-16.201.173.40-80-26175-493,10.10.10.165,16.201.173.40,80,26175,6,2024-06-01 16:09:34,0.03361701965332031,3391139.404255319,59493.67375886525,29746.836879432623,29746.836879432623,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.03361701965332031,0.03361701965332031,0.03361701965332031,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,601_603
10.10.10.165-169.149.229.170-80-26213-495,10.10.10.165,169.149.229.170,80,26213,6,2024-06-01 16:09:34,0.037670135498046875,3026269.974683544,53092.45569620253,26546.227848101265,26546.227848101265,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.037670135498046875,0.037670135498046875,0.037670135498046875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,607_609
10.10.10.165-196.66.189.140-80-26214-496,10.10.10.165,196.66.189.140,80,26214,6,2024-06-01 16:09:34,0.041961669921875,2716765.090909091,47662.545454545456,23831.272727272728,23831.272727272728,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.041961669921875,0.041961669921875,0.041961669921875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,608_610
10.10.10.165-132.74.36.53-80-26467-531,10.10.10.165,132.74.36.53,80,26467,6,2024-06-01 16:09:34,0.15783309936523438,722281.9577039275,12671.61329305136,6335.80664652568,6335.80664652568,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.15783309936523438,0.15783309936523438,0.15783309936523438,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,647_648
10.10.10.165-90.22.208.182-80-26475-534,10.10.10.165,90.22.208.182,80,26475,6,2024-06-01 16:09:34,0.0438690185546875,2598644.8695652173,45590.260869565216,22795.130434782608,22795.130434782608,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.0438690185546875,0.0438690185546875,0.0438690185546875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,652_654
5.245.16.247-10.10.10.165-26521-80-494,5.245.16.247,10.10.10.165,26521,80,6,2024-06-01 16:09:34,133.82887840270996,1703.6681672988086,14.944457607884287,14.944457607884287,0.0,2,0,228,0,174.0,54.0,114.0,60.0,0.0,0.0,0.0,0.0,174,54,114.0,60.0,3600.0,40,0,20,1,133.82887840270996,133.82887840270996,133.82887840270996,0.0,133.82887840270996,133.82887840270996,133.82887840270996,133.82887840270996,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,114.0,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,606_665
10.10.10.165-16.253.220.17-80-26594-546,10.10.10.165,16.253.220.17,80,26594,6,2024-06-01 16:09:34,0.0362396240234375,3145728.0,55188.21052631579,27594.105263157893,27594.105263157893,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.0362396240234375,0.0362396240234375,0.0362396240234375,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,668_669
10.10.10.165-161.88.181.175-80-26595-546,10.10.10.165,161.88.181.175,80,26595,6,2024-06-01 16:09:34,0.02193450927734375,5197289.739130435,91180.52173913043,45590.260869565216,45590.260869565216,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.02193450927734375,0.02193450927734375,0.02193450927734375,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,670_672
10.10.10.165-53.61.8.80-80-26596-547,10.10.10.165,53.61.8.80,80,26596,6,2024-06-01 16:09:34,0.028133392333984375,4052124.2033898304,71089.89830508475,35544.94915254237,35544.94915254237,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.028133392333984375,0.028133392333984375,0.028133392333984375,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,671_673
10.10.10.165-125.148.211.90-80-26635-555,10.10.10.165,125.148.211.90,80,26635,6,2024-06-01 16:09:34,0.05626678466796875,2026062.1016949152,35544.94915254237,17772.474576271186,17772.474576271186,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.05626678466796875,0.05626678466796875,0.05626678466796875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,684_686
64.198.245.121-10.10.10.165-26663-80-500,64.198.245.121,10.10.10.165,26663,80,6,2024-06-01 16:09:34,142.28177070617676,2024.15248679146,21.084921737411044,14.05661449160736,7.02830724580368,2,1,228,60,174.0,54.0,114.0,60.0,60.0,60.0,60.0,0.0,174,54,96.0,55.20869496736904,3048.0,40,20,20,1,71.14088535308838,142.24004745483398,0.04172325134277344,71.0991621017456,142.28177070617676,142.28177070617676,142.28177070617676,142.28177070617676,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,96.0,64,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,616_687_689
64.176.137.32-10.10.10.165-26664-80-501,64.176.137.32,10.10.10.165,26664,80,6,2024-06-01 16:09:34,142.28153228759766,2024.1558786270134,21.08495706903139,14.056638046020925,7.028319023010463,2,1,228,60,174.0,54.0,114.0,60.0,60.0,60.0,60.0,0.0,174,54,96.0,55.20869496736904,3048.0,40,20,20,1,71.14076614379883,142.23647117614746,0.04506111145019531,71.09570503234863,142.28153228759766,142.28153228759766,142.28153228759766,142.28153228759766,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,96.0,64,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,617_688_690
165.53.65.42-10.10.10.165-26665-80-502,165.53.65.42,10.10.10.165,26665,80,6,2024-06-01 16:09:34,142.39907264709473,2022.4850811616284,21.06755292876696,14.045035285844643,7.022517642922321,2,1,228,60,174.0,54.0,114.0,60.0,60.0,60.0,60.0,0.0,174,54,96.0,55.20869496736904,3048.0,40,20,20,1,71.19953632354736,142.37451553344727,0.024557113647460938,71.1749792098999,142.39907264709473,142.39907264709473,142.39907264709473,142.39907264709473,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,96.0,64,64240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,618_691_693
10.10.10.165-16.104.6.140-80-26668-554,10.10.10.165,16.104.6.140,80,26668,6,2024-06-01 16:09:34,0.11682510375976562,975817.6653061224,17119.608163265308,8559.804081632654,8559.804081632654,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.11682510375976562,0.11682510375976562,0.11682510375976562,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,694_696
10.10.10.165-21.115.169.232-80-26669-555,10.10.10.165,21.115.169.232,80,26669,6,2024-06-01 16:09:34,0.12326240539550781,924856.2011605416,16225.547388781431,8112.773694390716,8112.773694390716,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.12326240539550781,0.12326240539550781,0.12326240539550781,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,695_697
10.10.10.165-93.107.110.200-80-26828-583,10.10.10.165,93.107.110.200,80,26828,6,2024-06-01 16:09:34,0.04863739013671875,2343875.7647058824,41120.62745098039,20560.313725490196,20560.313725490196,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.04863739013671875,0.04863739013671875,0.04863739013671875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,727_728
10.10.10.165-109.187.109.121-80-26829-583,10.10.10.165,109.187.109.121,80,26829,6,2024-06-01 16:09:34,0.04458427429199219,2556955.3796791444,44858.866310160425,22429.433155080213,22429.433155080213,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.04458427429199219,0.04458427429199219,0.04458427429199219,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,729_731
10.10.10.165-6.100.109.104-80-26830-584,10.10.10.165,6.100.109.104,80,26830,6,2024-06-01 16:09:34,0.05054473876953125,2255427.6226415094,39568.90566037736,19784.45283018868,19784.45283018868,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.05054473876953125,0.05054473876953125,0.05054473876953125,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,730_732
10.10.10.165-96.78.69.247-80-26831-583,10.10.10.165,96.78.69.247,80,26831,6,2024-06-01 16:09:34,0.01049041748046875,10867060.363636363,190650.18181818182,95325.09090909091,95325.09090909091,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.01049041748046875,0.01049041748046875,0.01049041748046875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,733_735
10.10.10.165-8.45.230.153-80-27000-586,10.10.10.165,8.45.230.153,80,27000,6,2024-06-01 16:09:34,0.0553131103515625,2060994.2068965517,36157.793103448275,18078.896551724138,18078.896551724138,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.0553131103515625,0.0553131103515625,0.0553131103515625,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,738_740
10.10.10.165-75.83.110.53-80-27001-587,10.10.10.165,75.83.110.53,80,27001,6,2024-06-01 16:09:34,0.06198883056640625,1839040.9846153846,32263.876923076925,16131.938461538462,16131.938461538462,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.06198883056640625,0.06198883056640625,0.06198883056640625,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,739_741
10.10.10.165-223.16.99.106-80-27002-586,10.10.10.165,223.16.99.106,80,27002,6,2024-06-01 16:09:34,0.00858306884765625,13281962.666666666,233016.88888888888,116508.44444444444,116508.44444444444,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.00858306884765625,0.00858306884765625,0.00858306884765625,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,742_744
10.10.10.165-149.172.15.198-80-27003-587,10.10.10.165,149.172.15.198,80,27003,6,2024-06-01 16:09:34,0.014543533325195312,7838535.344262295,137518.16393442624,68759.08196721312,68759.08196721312,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.014543533325195312,0.014543533325195312,0.014543533325195312,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,743_745
10.10.10.165-78.60.125.180-80-27507-591,10.10.10.165,78.60.125.180,80,27507,6,2024-06-01 16:09:34,0.04601478576660156,2477464.5388601036,43464.290155440416,21732.145077720208,21732.145077720208,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.04601478576660156,0.04601478576660156,0.04601478576660156,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,32767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,751_753
